DÍA;HORA;NOX;CO;HUMO
20/03/2022;12:34:00 p. m.;36;1126;242
20/03/2022;12:35:00 p. m.;7;193;397
20/03/2022;12:36:00 p. m.;114;660;63
20/03/2022;12:37:00 p. m.;22;99;375
20/03/2022;12:38:00 p. m.;44;67;310
20/03/2022;12:39:00 p. m.;153;972;77
20/03/2022;12:40:00 p. m.;118;770;285
20/03/2022;12:41:00 p. m.;66;381;215
20/03/2022;12:42:00 p. m.;84;16;230
20/03/2022;12:43:00 p. m.;129;1229;342
20/03/2022;12:44:00 p. m.;38;124;149
20/03/2022;12:45:00 p. m.;145;52;346
20/03/2022;12:46:00 p. m.;60;414;399
20/03/2022;12:47:00 p. m.;21;200;32
20/03/2022;12:48:00 p. m.;34;880;180
20/03/2022;12:49:00 p. m.;106;782;312
20/03/2022;12:50:00 p. m.;20;17;194
20/03/2022;12:51:00 p. m.;129;243;419
20/03/2022;12:52:00 p. m.;9;568;230
20/03/2022;12:53:00 p. m.;83;270;111
20/03/2022;12:54:00 p. m.;136;812;164
20/03/2022;12:55:00 p. m.;97;630;345
20/03/2022;12:56:00 p. m.;7;1209;235
20/03/2022;12:57:00 p. m.;134;494;6
20/03/2022;12:58:00 p. m.;30;275;11
20/03/2022;12:59:00 p. m.;2;376;296
20/03/2022;1:00:00 p. m.;23;315;249
20/03/2022;1:01:00 p. m.;7;783;335
20/03/2022;1:02:00 p. m.;114;417;77
20/03/2022;1:03:00 p. m.;133;1041;105
20/03/2022;1:04:00 p. m.;73;110;37
20/03/2022;1:05:00 p. m.;131;1238;325
20/03/2022;1:06:00 p. m.;37;630;369
20/03/2022;1:07:00 p. m.;36;1229;209
20/03/2022;1:08:00 p. m.;47;550;35
20/03/2022;1:09:00 p. m.;24;433;352
20/03/2022;1:10:00 p. m.;121;395;415
20/03/2022;1:11:00 p. m.;52;1085;234
20/03/2022;1:12:00 p. m.;63;55;158
20/03/2022;1:13:00 p. m.;30;627;301
20/03/2022;1:14:00 p. m.;136;344;362
20/03/2022;1:15:00 p. m.;121;900;258
20/03/2022;1:16:00 p. m.;134;1169;327
20/03/2022;1:17:00 p. m.;35;195;338
20/03/2022;1:18:00 p. m.;48;506;39
20/03/2022;1:19:00 p. m.;146;660;16
20/03/2022;1:20:00 p. m.;59;91;431
20/03/2022;1:21:00 p. m.;10;485;385
20/03/2022;1:22:00 p. m.;66;949;265
20/03/2022;1:23:00 p. m.;74;694;165
20/03/2022;1:24:00 p. m.;128;665;339
20/03/2022;1:25:00 p. m.;131;453;123
20/03/2022;1:26:00 p. m.;107;382;328
20/03/2022;1:27:00 p. m.;80;677;148
20/03/2022;1:28:00 p. m.;61;679;119
20/03/2022;1:29:00 p. m.;7;669;310
20/03/2022;1:30:00 p. m.;18;456;261
20/03/2022;1:31:00 p. m.;62;933;217
20/03/2022;1:32:00 p. m.;50;401;237
20/03/2022;1:33:00 p. m.;113;1114;372
20/03/2022;1:34:00 p. m.;106;842;55
20/03/2022;1:35:00 p. m.;134;675;368
20/03/2022;1:36:00 p. m.;132;700;256
20/03/2022;1:37:00 p. m.;118;668;333
20/03/2022;1:38:00 p. m.;86;1222;389
20/03/2022;1:39:00 p. m.;146;1141;63
20/03/2022;1:40:00 p. m.;62;419;415
20/03/2022;1:41:00 p. m.;97;365;357
20/03/2022;1:42:00 p. m.;109;913;280
20/03/2022;1:43:00 p. m.;102;48;176
20/03/2022;1:44:00 p. m.;33;732;301
20/03/2022;1:45:00 p. m.;96;764;196
20/03/2022;1:46:00 p. m.;121;798;283
20/03/2022;1:47:00 p. m.;134;739;5
20/03/2022;1:48:00 p. m.;110;1250;242
20/03/2022;1:49:00 p. m.;118;43;162
20/03/2022;1:50:00 p. m.;140;716;380
20/03/2022;1:51:00 p. m.;5;687;368
20/03/2022;1:52:00 p. m.;123;104;266
20/03/2022;1:53:00 p. m.;88;131;177
20/03/2022;1:54:00 p. m.;19;193;415
20/03/2022;1:55:00 p. m.;76;1229;430
20/03/2022;1:56:00 p. m.;26;290;177
20/03/2022;1:57:00 p. m.;40;1132;57
20/03/2022;1:58:00 p. m.;121;927;224
20/03/2022;1:59:00 p. m.;93;417;257
20/03/2022;2:00:00 p. m.;138;1151;36
20/03/2022;2:01:00 p. m.;52;936;80
20/03/2022;2:02:00 p. m.;50;327;151
20/03/2022;2:03:00 p. m.;16;584;431
20/03/2022;2:04:00 p. m.;143;1231;191
20/03/2022;2:05:00 p. m.;148;700;366
20/03/2022;2:06:00 p. m.;42;926;55
20/03/2022;2:07:00 p. m.;121;562;309
20/03/2022;2:08:00 p. m.;32;1146;291
20/03/2022;2:09:00 p. m.;0;0;0
20/03/2022;2:10:00 p. m.;0;0;0
20/03/2022;2:11:00 p. m.;0;0;0
20/03/2022;2:12:00 p. m.;0;0;0
20/03/2022;2:13:00 p. m.;0;0;0
20/03/2022;2:14:00 p. m.;0;0;0
20/03/2022;2:15:00 p. m.;0;0;0
20/03/2022;2:16:00 p. m.;0;0;0
20/03/2022;2:17:00 p. m.;0;0;0
20/03/2022;2:18:00 p. m.;0;0;0
20/03/2022;2:19:00 p. m.;0;0;0
20/03/2022;2:20:00 p. m.;0;0;0
20/03/2022;2:21:00 p. m.;0;0;0
20/03/2022;2:22:00 p. m.;0;0;0
20/03/2022;2:23:00 p. m.;0;0;0
20/03/2022;2:24:00 p. m.;0;0;0
20/03/2022;2:25:00 p. m.;0;0;0
20/03/2022;2:26:00 p. m.;0;0;0
20/03/2022;2:27:00 p. m.;0;0;0
20/03/2022;2:28:00 p. m.;0;0;0
20/03/2022;2:29:00 p. m.;0;0;0
20/03/2022;2:30:00 p. m.;0;0;0
20/03/2022;2:31:00 p. m.;0;0;0
20/03/2022;2:32:00 p. m.;0;0;0
20/03/2022;2:33:00 p. m.;0;0;0
20/03/2022;2:34:00 p. m.;0;0;0
20/03/2022;2:35:00 p. m.;0;0;0
20/03/2022;2:36:00 p. m.;0;0;0
20/03/2022;2:37:00 p. m.;0;0;0
20/03/2022;2:38:00 p. m.;0;0;0
20/03/2022;2:39:00 p. m.;0;0;0
20/03/2022;2:40:00 p. m.;0;0;0
20/03/2022;2:41:00 p. m.;0;0;0
20/03/2022;2:42:00 p. m.;0;0;0
20/03/2022;2:43:00 p. m.;0;0;0
20/03/2022;2:44:00 p. m.;0;0;0
20/03/2022;2:45:00 p. m.;0;0;0
20/03/2022;2:46:00 p. m.;0;0;0
20/03/2022;2:47:00 p. m.;0;0;0
20/03/2022;2:48:00 p. m.;0;0;0
20/03/2022;2:49:00 p. m.;0;0;0
20/03/2022;2:50:00 p. m.;0;0;0
20/03/2022;2:51:00 p. m.;0;0;0
20/03/2022;2:52:00 p. m.;0;0;0
20/03/2022;2:53:00 p. m.;0;0;0
20/03/2022;2:54:00 p. m.;0;0;0
20/03/2022;2:55:00 p. m.;0;0;0
20/03/2022;2:56:00 p. m.;0;0;0
20/03/2022;2:57:00 p. m.;0;0;0
20/03/2022;2:58:00 p. m.;0;0;0
20/03/2022;2:59:00 p. m.;0;0;0
20/03/2022;3:00:00 p. m.;0;0;0
20/03/2022;3:01:00 p. m.;0;0;0
20/03/2022;3:02:00 p. m.;0;0;0
20/03/2022;3:03:00 p. m.;0;0;0
20/03/2022;3:04:00 p. m.;0;0;0
20/03/2022;3:05:00 p. m.;0;0;0
20/03/2022;3:06:00 p. m.;0;0;0
20/03/2022;3:07:00 p. m.;0;0;0
20/03/2022;3:08:00 p. m.;40;656;282
20/03/2022;3:09:00 p. m.;39;379;318
20/03/2022;3:10:00 p. m.;19;1141;15
20/03/2022;3:11:00 p. m.;12;51;272
20/03/2022;3:12:00 p. m.;120;913;145
20/03/2022;3:13:00 p. m.;68;93;406
20/03/2022;3:14:00 p. m.;111;442;230
20/03/2022;3:15:00 p. m.;64;18;361
20/03/2022;3:16:00 p. m.;56;704;425
20/03/2022;3:17:00 p. m.;102;83;307
20/03/2022;3:18:00 p. m.;125;1015;222
20/03/2022;3:19:00 p. m.;67;948;65
20/03/2022;3:20:00 p. m.;64;229;77
20/03/2022;3:21:00 p. m.;153;846;333
20/03/2022;3:22:00 p. m.;126;1180;43
20/03/2022;3:23:00 p. m.;51;964;158
20/03/2022;3:24:00 p. m.;83;987;177
20/03/2022;3:25:00 p. m.;118;201;246
20/03/2022;3:26:00 p. m.;57;18;302
20/03/2022;3:27:00 p. m.;147;385;310
20/03/2022;3:28:00 p. m.;47;1191;120
20/03/2022;3:29:00 p. m.;140;1211;95
20/03/2022;3:30:00 p. m.;137;1247;51
20/03/2022;3:31:00 p. m.;103;722;305
20/03/2022;3:32:00 p. m.;113;844;180
20/03/2022;3:33:00 p. m.;36;827;277
20/03/2022;3:34:00 p. m.;14;768;34
20/03/2022;3:35:00 p. m.;17;574;342
20/03/2022;3:36:00 p. m.;25;1183;337
20/03/2022;3:37:00 p. m.;80;409;95
20/03/2022;3:38:00 p. m.;55;429;395
20/03/2022;3:39:00 p. m.;105;1152;189
20/03/2022;3:40:00 p. m.;22;751;358
20/03/2022;3:41:00 p. m.;99;831;380
20/03/2022;3:42:00 p. m.;24;563;332
20/03/2022;3:43:00 p. m.;89;1134;304
20/03/2022;3:44:00 p. m.;129;127;150
20/03/2022;3:45:00 p. m.;38;515;152
20/03/2022;3:46:00 p. m.;117;507;334
20/03/2022;3:47:00 p. m.;53;535;85
20/03/2022;3:48:00 p. m.;96;38;198
20/03/2022;3:49:00 p. m.;90;1025;250
20/03/2022;3:50:00 p. m.;50;953;158
20/03/2022;3:51:00 p. m.;34;115;271
20/03/2022;3:52:00 p. m.;24;477;303
20/03/2022;3:53:00 p. m.;153;380;360
20/03/2022;3:54:00 p. m.;143;36;259
20/03/2022;3:55:00 p. m.;84;444;260
20/03/2022;3:56:00 p. m.;4;198;15
20/03/2022;3:57:00 p. m.;111;1046;354
20/03/2022;3:58:00 p. m.;48;517;246
20/03/2022;3:59:00 p. m.;107;1034;102
20/03/2022;4:00:00 p. m.;88;993;172
20/03/2022;4:01:00 p. m.;52;813;306
20/03/2022;4:02:00 p. m.;97;1159;46
20/03/2022;4:03:00 p. m.;109;96;158
20/03/2022;4:04:00 p. m.;140;705;411
20/03/2022;4:05:00 p. m.;1;1022;182
20/03/2022;4:06:00 p. m.;90;131;327
20/03/2022;4:07:00 p. m.;41;264;391
20/03/2022;4:08:00 p. m.;116;932;169
20/03/2022;4:09:00 p. m.;140;374;82
20/03/2022;4:10:00 p. m.;91;470;350
20/03/2022;4:11:00 p. m.;90;682;277
20/03/2022;4:12:00 p. m.;140;965;248
20/03/2022;4:13:00 p. m.;41;788;363
20/03/2022;4:14:00 p. m.;14;132;154
20/03/2022;4:15:00 p. m.;80;10;128
20/03/2022;4:16:00 p. m.;86;968;426
20/03/2022;4:17:00 p. m.;80;610;93
20/03/2022;4:18:00 p. m.;84;350;133
20/03/2022;4:19:00 p. m.;111;588;65
20/03/2022;4:20:00 p. m.;99;890;410
20/03/2022;4:21:00 p. m.;100;1064;334
20/03/2022;4:22:00 p. m.;10;1009;373
20/03/2022;4:23:00 p. m.;42;228;73
20/03/2022;4:24:00 p. m.;23;313;224
20/03/2022;4:25:00 p. m.;139;1161;87
20/03/2022;4:26:00 p. m.;38;705;333
20/03/2022;4:27:00 p. m.;41;1084;25
20/03/2022;4:28:00 p. m.;122;680;69
20/03/2022;4:29:00 p. m.;112;145;426
20/03/2022;4:30:00 p. m.;110;247;142
20/03/2022;4:31:00 p. m.;56;913;176
20/03/2022;4:32:00 p. m.;143;642;13
20/03/2022;4:33:00 p. m.;116;530;204
20/03/2022;4:34:00 p. m.;80;1192;232
20/03/2022;4:35:00 p. m.;61;32;251
20/03/2022;4:36:00 p. m.;16;170;401
20/03/2022;4:37:00 p. m.;77;921;378
20/03/2022;4:38:00 p. m.;7;1214;429
20/03/2022;4:39:00 p. m.;142;691;336
20/03/2022;4:40:00 p. m.;136;110;206
20/03/2022;4:41:00 p. m.;148;61;167
20/03/2022;4:42:00 p. m.;40;761;108
20/03/2022;4:43:00 p. m.;124;512;373
20/03/2022;4:44:00 p. m.;20;950;286
20/03/2022;4:45:00 p. m.;143;335;244
20/03/2022;4:46:00 p. m.;134;759;309
20/03/2022;4:47:00 p. m.;17;649;14
20/03/2022;4:48:00 p. m.;38;354;240
20/03/2022;4:49:00 p. m.;133;86;410
20/03/2022;4:50:00 p. m.;96;1152;161
20/03/2022;4:51:00 p. m.;145;146;417
20/03/2022;4:52:00 p. m.;149;491;179
20/03/2022;4:53:00 p. m.;63;339;9
20/03/2022;4:54:00 p. m.;39;294;108
20/03/2022;4:55:00 p. m.;144;1089;65
20/03/2022;4:56:00 p. m.;122;434;135
20/03/2022;4:57:00 p. m.;121;916;268
20/03/2022;4:58:00 p. m.;96;24;374
20/03/2022;4:59:00 p. m.;41;341;161
20/03/2022;5:00:00 p. m.;34;892;351
20/03/2022;5:01:00 p. m.;62;131;394
20/03/2022;5:02:00 p. m.;77;1226;392
20/03/2022;5:03:00 p. m.;20;707;320
20/03/2022;5:04:00 p. m.;101;422;155
20/03/2022;5:05:00 p. m.;63;533;169
20/03/2022;5:06:00 p. m.;49;186;241
20/03/2022;5:07:00 p. m.;145;829;105
20/03/2022;5:08:00 p. m.;150;930;268
20/03/2022;5:09:00 p. m.;62;1069;145
20/03/2022;5:10:00 p. m.;63;210;125
20/03/2022;5:11:00 p. m.;129;367;427
20/03/2022;5:12:00 p. m.;93;754;365
20/03/2022;5:13:00 p. m.;86;983;431
20/03/2022;5:14:00 p. m.;150;377;264
20/03/2022;5:15:00 p. m.;147;820;274
20/03/2022;5:16:00 p. m.;72;902;395
20/03/2022;5:17:00 p. m.;115;228;78
20/03/2022;5:18:00 p. m.;102;464;266
20/03/2022;5:19:00 p. m.;103;840;80
20/03/2022;5:20:00 p. m.;61;56;416
20/03/2022;5:21:00 p. m.;36;274;172
20/03/2022;5:22:00 p. m.;73;889;13
20/03/2022;5:23:00 p. m.;75;409;30
20/03/2022;5:24:00 p. m.;81;826;161
20/03/2022;5:25:00 p. m.;27;770;196
20/03/2022;5:26:00 p. m.;67;290;397
20/03/2022;5:27:00 p. m.;93;852;33
20/03/2022;5:28:00 p. m.;141;605;397
20/03/2022;5:29:00 p. m.;135;108;386
20/03/2022;5:30:00 p. m.;46;1085;281
20/03/2022;5:31:00 p. m.;84;869;96
20/03/2022;5:32:00 p. m.;31;801;45
20/03/2022;5:33:00 p. m.;45;111;129
20/03/2022;5:34:00 p. m.;23;464;261
20/03/2022;5:35:00 p. m.;91;685;74
20/03/2022;5:36:00 p. m.;3;747;111
20/03/2022;5:37:00 p. m.;108;957;99
20/03/2022;5:38:00 p. m.;32;233;256
20/03/2022;5:39:00 p. m.;76;650;55
20/03/2022;5:40:00 p. m.;153;711;61
20/03/2022;5:41:00 p. m.;87;1020;371
20/03/2022;5:42:00 p. m.;128;515;169
20/03/2022;5:43:00 p. m.;51;390;296
20/03/2022;5:44:00 p. m.;91;224;45
20/03/2022;5:45:00 p. m.;39;95;325
20/03/2022;5:46:00 p. m.;153;1228;147
20/03/2022;5:47:00 p. m.;98;183;41
20/03/2022;5:48:00 p. m.;135;331;431
20/03/2022;5:49:00 p. m.;11;118;380
20/03/2022;5:50:00 p. m.;37;491;247
20/03/2022;5:51:00 p. m.;34;117;431
20/03/2022;5:52:00 p. m.;54;5;270
20/03/2022;5:53:00 p. m.;5;896;254
20/03/2022;5:54:00 p. m.;49;139;229
20/03/2022;5:55:00 p. m.;16;474;140
20/03/2022;5:56:00 p. m.;116;1249;114
20/03/2022;5:57:00 p. m.;25;604;138
20/03/2022;5:58:00 p. m.;29;822;194
20/03/2022;5:59:00 p. m.;136;594;203
20/03/2022;6:00:00 p. m.;132;689;314
20/03/2022;6:00:00 a. m.;118;281;165
21/03/2022;6:00:00 a. m.;50;204;164
21/03/2022;6:01:00 a. m.;58;968;358
21/03/2022;6:02:00 a. m.;84;753;371
21/03/2022;6:03:00 a. m.;78;836;349
21/03/2022;6:04:00 a. m.;145;55;191
21/03/2022;6:05:00 a. m.;129;230;97
21/03/2022;6:06:00 a. m.;110;631;229
21/03/2022;6:07:00 a. m.;105;305;288
21/03/2022;6:08:00 a. m.;75;1113;307
21/03/2022;6:09:00 a. m.;50;1173;148
21/03/2022;6:10:00 a. m.;14;578;367
21/03/2022;6:11:00 a. m.;137;1001;71
21/03/2022;6:12:00 a. m.;94;637;195
21/03/2022;6:13:00 a. m.;105;1198;304
21/03/2022;6:14:00 a. m.;54;502;145
21/03/2022;6:15:00 a. m.;14;1114;276
21/03/2022;6:16:00 a. m.;71;764;256
21/03/2022;6:17:00 a. m.;6;896;29
21/03/2022;6:18:00 a. m.;101;270;164
21/03/2022;6:19:00 a. m.;53;1226;301
21/03/2022;6:20:00 a. m.;61;925;361
21/03/2022;6:21:00 a. m.;104;198;57
21/03/2022;6:22:00 a. m.;91;922;327
21/03/2022;6:23:00 a. m.;73;404;144
21/03/2022;6:24:00 a. m.;108;631;38
21/03/2022;6:25:00 a. m.;24;737;198
21/03/2022;6:26:00 a. m.;103;972;321
21/03/2022;6:27:00 a. m.;60;897;355
21/03/2022;6:28:00 a. m.;127;1214;24
21/03/2022;6:29:00 a. m.;67;574;204
21/03/2022;6:30:00 a. m.;50;181;159
21/03/2022;6:31:00 a. m.;71;1178;281
21/03/2022;6:32:00 a. m.;131;377;328
21/03/2022;6:33:00 a. m.;31;387;120
21/03/2022;6:34:00 a. m.;8;357;250
21/03/2022;6:35:00 a. m.;123;452;296
21/03/2022;6:36:00 a. m.;108;457;177
21/03/2022;6:37:00 a. m.;10;23;126
21/03/2022;6:38:00 a. m.;137;151;64
21/03/2022;6:39:00 a. m.;61;570;43
21/03/2022;6:40:00 a. m.;119;378;112
21/03/2022;6:41:00 a. m.;5;63;172
21/03/2022;6:42:00 a. m.;58;531;250
21/03/2022;6:43:00 a. m.;140;293;220
21/03/2022;6:44:00 a. m.;43;777;329
21/03/2022;6:45:00 a. m.;99;953;354
21/03/2022;6:46:00 a. m.;83;608;123
21/03/2022;6:47:00 a. m.;138;188;430
21/03/2022;6:48:00 a. m.;92;1015;404
21/03/2022;6:49:00 a. m.;126;231;29
21/03/2022;6:50:00 a. m.;17;546;199
21/03/2022;6:51:00 a. m.;45;829;293
21/03/2022;6:52:00 a. m.;32;855;3
21/03/2022;6:53:00 a. m.;119;763;371
21/03/2022;6:54:00 a. m.;103;73;176
21/03/2022;6:55:00 a. m.;21;337;422
21/03/2022;6:56:00 a. m.;148;331;135
21/03/2022;6:57:00 a. m.;141;323;358
21/03/2022;6:58:00 a. m.;15;1008;293
21/03/2022;6:59:00 a. m.;128;376;240
21/03/2022;7:00:00 a. m.;97;1000;143
21/03/2022;7:01:00 a. m.;97;1093;160
21/03/2022;7:02:00 a. m.;12;1128;417
21/03/2022;7:03:00 a. m.;24;1028;390
21/03/2022;7:04:00 a. m.;64;11;74
21/03/2022;7:05:00 a. m.;17;697;73
21/03/2022;7:06:00 a. m.;125;339;108
21/03/2022;7:07:00 a. m.;151;524;24
21/03/2022;7:08:00 a. m.;134;73;48
21/03/2022;7:09:00 a. m.;84;375;143
21/03/2022;7:10:00 a. m.;89;638;371
21/03/2022;7:11:00 a. m.;93;270;80
21/03/2022;7:12:00 a. m.;67;176;192
21/03/2022;7:13:00 a. m.;34;880;297
21/03/2022;7:14:00 a. m.;132;338;180
21/03/2022;7:15:00 a. m.;94;1026;219
21/03/2022;7:16:00 a. m.;27;90;384
21/03/2022;7:17:00 a. m.;89;693;107
21/03/2022;7:18:00 a. m.;145;585;386
21/03/2022;7:19:00 a. m.;12;82;90
21/03/2022;7:20:00 a. m.;139;732;329
21/03/2022;7:21:00 a. m.;88;456;179
21/03/2022;7:22:00 a. m.;57;1081;5
21/03/2022;7:23:00 a. m.;75;1109;167
21/03/2022;7:24:00 a. m.;24;4;22
21/03/2022;7:25:00 a. m.;64;955;35
21/03/2022;7:26:00 a. m.;114;432;404
21/03/2022;7:27:00 a. m.;95;1;416
21/03/2022;7:28:00 a. m.;131;991;376
21/03/2022;7:29:00 a. m.;24;1234;75
21/03/2022;7:30:00 a. m.;59;556;98
21/03/2022;7:31:00 a. m.;14;394;100
21/03/2022;7:32:00 a. m.;110;934;424
21/03/2022;7:33:00 a. m.;111;1092;39
21/03/2022;7:34:00 a. m.;2;875;214
21/03/2022;7:35:00 a. m.;59;388;157
21/03/2022;7:36:00 a. m.;26;433;16
21/03/2022;7:37:00 a. m.;63;809;217
21/03/2022;7:38:00 a. m.;58;268;73
21/03/2022;7:39:00 a. m.;1;633;285
21/03/2022;7:40:00 a. m.;85;1093;293
21/03/2022;7:41:00 a. m.;117;372;278
21/03/2022;7:42:00 a. m.;11;215;318
21/03/2022;7:43:00 a. m.;108;152;108
21/03/2022;7:44:00 a. m.;82;685;292
21/03/2022;7:45:00 a. m.;113;809;175
21/03/2022;7:46:00 a. m.;115;1037;133
21/03/2022;7:47:00 a. m.;14;727;146
21/03/2022;7:48:00 a. m.;26;968;286
21/03/2022;7:49:00 a. m.;92;952;246
21/03/2022;7:50:00 a. m.;154;1241;266
21/03/2022;7:51:00 a. m.;45;901;141
21/03/2022;7:52:00 a. m.;92;451;331
21/03/2022;7:53:00 a. m.;151;1163;126
21/03/2022;7:54:00 a. m.;79;412;274
21/03/2022;7:55:00 a. m.;83;960;428
21/03/2022;7:56:00 a. m.;59;63;378
21/03/2022;7:57:00 a. m.;64;1094;277
21/03/2022;7:58:00 a. m.;42;67;80
21/03/2022;7:59:00 a. m.;76;954;202
21/03/2022;8:00:00 a. m.;70;790;116
21/03/2022;8:01:00 a. m.;20;28;397
21/03/2022;8:02:00 a. m.;113;764;59
21/03/2022;8:03:00 a. m.;147;252;257
21/03/2022;8:04:00 a. m.;55;1077;17
21/03/2022;8:05:00 a. m.;111;230;305
21/03/2022;8:06:00 a. m.;105;978;246
21/03/2022;8:07:00 a. m.;122;805;80
21/03/2022;8:08:00 a. m.;55;897;307
21/03/2022;8:09:00 a. m.;120;1017;98
21/03/2022;8:10:00 a. m.;61;314;337
21/03/2022;8:11:00 a. m.;86;199;222
21/03/2022;8:12:00 a. m.;27;1029;332
21/03/2022;8:13:00 a. m.;130;946;144
21/03/2022;8:14:00 a. m.;128;1149;382
21/03/2022;8:15:00 a. m.;31;420;56
21/03/2022;8:16:00 a. m.;61;364;411
21/03/2022;8:17:00 a. m.;133;214;98
21/03/2022;8:18:00 a. m.;108;811;132
21/03/2022;8:19:00 a. m.;137;1028;208
21/03/2022;8:20:00 a. m.;134;1146;374
21/03/2022;8:21:00 a. m.;107;22;57
21/03/2022;8:22:00 a. m.;139;670;216
21/03/2022;8:23:00 a. m.;57;109;231
21/03/2022;8:24:00 a. m.;66;933;308
21/03/2022;8:25:00 a. m.;105;752;175
21/03/2022;8:26:00 a. m.;145;232;76
21/03/2022;8:27:00 a. m.;18;322;316
21/03/2022;8:28:00 a. m.;122;263;302
21/03/2022;8:29:00 a. m.;105;744;171
21/03/2022;8:30:00 a. m.;76;938;296
21/03/2022;8:31:00 a. m.;12;158;98
21/03/2022;8:32:00 a. m.;91;841;374
21/03/2022;8:33:00 a. m.;101;1107;432
21/03/2022;8:34:00 a. m.;132;375;172
21/03/2022;8:35:00 a. m.;69;420;54
21/03/2022;8:36:00 a. m.;18;716;222
21/03/2022;8:37:00 a. m.;117;647;420
21/03/2022;8:38:00 a. m.;82;91;105
21/03/2022;8:39:00 a. m.;113;152;197
21/03/2022;8:40:00 a. m.;36;211;197
21/03/2022;8:41:00 a. m.;134;170;81
21/03/2022;8:42:00 a. m.;117;1059;254
21/03/2022;8:43:00 a. m.;8;5;171
21/03/2022;8:44:00 a. m.;88;1094;236
21/03/2022;8:45:00 a. m.;110;359;134
21/03/2022;8:46:00 a. m.;54;73;266
21/03/2022;8:47:00 a. m.;145;661;195
21/03/2022;8:48:00 a. m.;123;1014;341
21/03/2022;8:49:00 a. m.;144;622;367
21/03/2022;8:50:00 a. m.;146;965;124
21/03/2022;8:51:00 a. m.;151;686;377
21/03/2022;8:52:00 a. m.;76;547;255
21/03/2022;8:53:00 a. m.;117;34;41
21/03/2022;8:54:00 a. m.;24;927;26
21/03/2022;8:55:00 a. m.;30;1139;44
21/03/2022;8:56:00 a. m.;53;1032;29
21/03/2022;8:57:00 a. m.;15;485;76
21/03/2022;8:58:00 a. m.;3;426;66
21/03/2022;8:59:00 a. m.;100;169;106
21/03/2022;9:00:00 a. m.;97;1244;139
21/03/2022;9:01:00 a. m.;69;455;363
21/03/2022;9:02:00 a. m.;97;286;181
21/03/2022;9:03:00 a. m.;126;963;220
21/03/2022;9:04:00 a. m.;116;1;126
21/03/2022;9:05:00 a. m.;89;726;27
21/03/2022;9:06:00 a. m.;120;1163;318
21/03/2022;9:07:00 a. m.;5;524;174
21/03/2022;9:08:00 a. m.;119;200;155
21/03/2022;9:09:00 a. m.;136;600;24
21/03/2022;9:10:00 a. m.;32;1153;190
21/03/2022;9:11:00 a. m.;74;625;229
21/03/2022;9:12:00 a. m.;62;166;294
21/03/2022;9:13:00 a. m.;126;416;425
21/03/2022;9:14:00 a. m.;10;537;95
21/03/2022;9:15:00 a. m.;141;570;283
21/03/2022;9:16:00 a. m.;118;1154;113
21/03/2022;9:17:00 a. m.;69;437;88
21/03/2022;9:18:00 a. m.;67;977;199
21/03/2022;9:19:00 a. m.;99;1224;273
21/03/2022;9:20:00 a. m.;52;892;258
21/03/2022;9:21:00 a. m.;149;70;200
21/03/2022;9:22:00 a. m.;94;191;113
21/03/2022;9:23:00 a. m.;52;401;261
21/03/2022;9:24:00 a. m.;115;958;100
21/03/2022;9:25:00 a. m.;116;978;374
21/03/2022;9:26:00 a. m.;97;386;63
21/03/2022;9:27:00 a. m.;6;993;158
21/03/2022;9:28:00 a. m.;152;704;372
21/03/2022;9:29:00 a. m.;141;1173;181
21/03/2022;9:30:00 a. m.;145;298;110
21/03/2022;9:31:00 a. m.;102;1130;361
21/03/2022;9:32:00 a. m.;40;622;381
21/03/2022;9:33:00 a. m.;11;124;127
21/03/2022;9:34:00 a. m.;53;645;178
21/03/2022;9:35:00 a. m.;140;344;184
21/03/2022;9:36:00 a. m.;8;897;270
21/03/2022;9:37:00 a. m.;7;1188;13
21/03/2022;9:38:00 a. m.;0;201;276
21/03/2022;9:39:00 a. m.;31;11;132
21/03/2022;9:40:00 a. m.;81;284;271
21/03/2022;9:41:00 a. m.;0;0;0
21/03/2022;9:42:00 a. m.;0;0;0
21/03/2022;9:43:00 a. m.;0;0;0
21/03/2022;9:44:00 a. m.;0;0;0
21/03/2022;9:45:00 a. m.;0;0;0
21/03/2022;9:46:00 a. m.;0;0;0
21/03/2022;9:47:00 a. m.;0;0;0
21/03/2022;9:48:00 a. m.;0;0;0
21/03/2022;9:49:00 a. m.;0;0;0
21/03/2022;9:50:00 a. m.;0;0;0
21/03/2022;9:51:00 a. m.;0;0;0
21/03/2022;9:52:00 a. m.;0;0;0
21/03/2022;9:53:00 a. m.;0;0;0
21/03/2022;9:54:00 a. m.;0;0;0
21/03/2022;9:55:00 a. m.;0;0;0
21/03/2022;9:56:00 a. m.;0;0;0
21/03/2022;9:57:00 a. m.;0;0;0
21/03/2022;9:58:00 a. m.;0;0;0
21/03/2022;9:59:00 a. m.;0;0;0
21/03/2022;10:00:00 a. m.;0;0;0
21/03/2022;10:01:00 a. m.;0;0;0
21/03/2022;10:02:00 a. m.;0;0;0
21/03/2022;10:03:00 a. m.;0;0;0
21/03/2022;10:04:00 a. m.;0;0;0
21/03/2022;10:05:00 a. m.;0;0;0
21/03/2022;10:06:00 a. m.;0;0;0
21/03/2022;10:07:00 a. m.;0;0;0
21/03/2022;10:08:00 a. m.;0;0;0
21/03/2022;10:09:00 a. m.;0;0;0
